model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,bleu1,bleu2,bleu3,bleu4,jaccard,perplexity,cosine_similarity
bartx,0.1818181818181818,0.1666666666666666,0.2,0.064516129032258,0.0588235294117647,0.0714285714285714,0.1212121212121212,0.1111111111111111,0.1333333333333333,0.7503782933499361,0.3700566002088262,0.151267832334301,0.0718967108977148,0.0294117647058823,2.718281828459045,0.0123456790123456
bartx,0.425531914893617,0.6666666666666666,0.3125,0.1777777777777777,0.2857142857142857,0.1290322580645161,0.2553191489361702,0.4,0.1875,0.2307307714329685,0.1894519599920196,0.1416579619960551,0.1096011083125187,0.119047619047619,9.647189859441935,0.0156862745098039
bartx,0.1304347826086956,0.2,0.0967741935483871,0.0,0.0,0.0,0.1304347826086956,0.2,0.0967741935483871,0.2454180251422283,0.1747097310767025,0.0868319984381217,0.0407947951845767,0.0232558139534883,9.025013499434122,0.0181818181818181
bartx,0.1951219512195122,0.2666666666666666,0.1538461538461538,0.0,0.0,0.0,0.1463414634146341,0.2,0.1153846153846153,0.3606138965312729,0.1950062116725242,0.1062996823362098,0.0512516325549583,0.088235294117647,6.405409432177272,0.0137362637362637
bartx,0.2666666666666666,0.375,0.2068965517241379,0.1395348837209302,0.2,0.1071428571428571,0.2222222222222222,0.3125,0.1724137931034483,0.3121492930429473,0.1944620659009968,0.1149918747563017,0.0712619897683317,0.073170731707317,6.941375821197036,0.0181451612903225
bartx,0.2758620689655172,0.1904761904761904,0.5,0.074074074074074,0.05,0.1428571428571428,0.2068965517241379,0.1428571428571428,0.375,0.3565217391304348,0.2017543859649122,0.1238938053097345,0.0892857142857143,0.08,1.605899780699929,0.0350877192982456
bartx,0.3478260869565218,0.5,0.2666666666666666,0.1363636363636363,0.2,0.1034482758620689,0.2608695652173913,0.375,0.2,0.2105381647760534,0.1434555957267073,0.0970434912268902,0.0820765846197579,0.1388888888888889,8.912902981198737,0.0232142857142857
bartx,0.2127659574468085,0.3333333333333333,0.15625,0.0888888888888888,0.1428571428571428,0.064516129032258,0.1702127659574468,0.2666666666666666,0.125,0.2385126388806476,0.1620740373790702,0.0837244708399533,0.0508705645609843,0.073170731707317,8.442963168725264,0.0104166666666666
bartx,0.1666666666666666,0.1,0.5,0.0,0.0,0.0,0.1666666666666666,0.1,0.5,0.1896551724137931,0.087719298245614,0.0357142857142857,0.0181818181818181,0.0833333333333333,1.4918246976412703,0.025
bartx,0.5,1.0,0.3333333333333333,0.4444444444444445,1.0,0.2857142857142857,0.5,1.0,0.3333333333333333,0.0726412583148924,0.0627356321810435,0.0574372740164266,0.051886613082066,0.15,303.1675776825492,0.0357142857142857
bartx,0.5833333333333333,0.8235294117647058,0.4516129032258064,0.4782608695652173,0.6875,0.3666666666666666,0.5833333333333333,0.8235294117647058,0.4516129032258064,0.4554963187145499,0.4170443438614364,0.3778932421928118,0.3640256002774792,0.3428571428571428,6.96694255411878,0.0303030303030303
bartx,0.1395348837209302,0.1875,0.1111111111111111,0.0,0.0,0.0,0.0930232558139534,0.125,0.074074074074074,0.4381932389359776,0.2855323685969919,0.1201735558068148,0.0631279046217839,0.0,6.5208191203301125,0.00625
bartx,0.3157894736842105,0.4615384615384615,0.24,0.0555555555555555,0.0833333333333333,0.0416666666666666,0.2631578947368421,0.3846153846153846,0.2,0.3963817723918582,0.2783480890573937,0.1464038650236941,0.0988868211124951,0.0571428571428571,7.979877631319886,0.0142450142450142
bartx,0.2121212121212121,0.3181818181818182,0.1590909090909091,0.125,0.1904761904761904,0.0930232558139534,0.2121212121212121,0.3181818181818182,0.1590909090909091,0.2602896673183238,0.176862275770778,0.11085880021013,0.0927674305971243,0.109090909090909,9.974182454814718,0.008695652173913
bartx,0.4,0.625,0.2941176470588235,0.1666666666666666,0.2666666666666666,0.1212121212121212,0.2,0.3125,0.1470588235294117,0.262998491237561,0.1954854685827081,0.1388975697824505,0.0967029179691056,0.1282051282051282,9.487735836358526,0.0260416666666666
bartx,0.1052631578947368,0.0666666666666666,0.25,0.0555555555555555,0.0344827586206896,0.1428571428571428,0.1052631578947368,0.0666666666666666,0.25,0.2966101694915254,0.1623931623931624,0.043103448275862,0.0008695652173913,0.0,1.448270911976942,0.0037037037037037
bartx,0.5454545454545455,0.8333333333333334,0.4054054054054054,0.3018867924528302,0.4705882352941176,0.2222222222222222,0.3272727272727273,0.5,0.2432432432432432,0.234403375277317,0.1942872683552262,0.1586971931114898,0.1359352665616916,0.225,9.915683019162888,0.0346907993966817
bartx,0.3829787234042554,0.36,0.4090909090909091,0.2222222222222222,0.2083333333333333,0.238095238095238,0.2553191489361702,0.24,0.2727272727272727,0.7295597484276729,0.4746835443037974,0.3248407643312102,0.2371794871794871,0.15,2.718281828459045,0.0190972222222222
bartx,0.3043478260869565,0.3333333333333333,0.28,0.1818181818181818,0.2,0.1666666666666666,0.3043478260869565,0.3333333333333333,0.28,0.630634842663811,0.3422800477335584,0.2004312971824395,0.1325919796560095,0.0769230769230769,3.8574255306969754,0.0129629629629629
bartx,0.074074074074074,0.0416666666666666,0.3333333333333333,0.0,0.0,0.0,0.074074074074074,0.0416666666666666,0.3333333333333333,0.130841121495327,0.0849056603773584,0.0380952380952381,0.0192307692307692,0.0,1.1993961020353858,0.0113636363636363
bartx,0.3829787234042554,0.36,0.4090909090909091,0.2222222222222222,0.2083333333333333,0.238095238095238,0.2553191489361702,0.24,0.2727272727272727,0.7295597484276729,0.4746835443037974,0.3248407643312102,0.2371794871794871,0.15,2.718281828459045,0.0190972222222222
bartx,0.1025641025641025,0.1052631578947368,0.1,0.054054054054054,0.0555555555555555,0.0526315789473684,0.1025641025641025,0.1052631578947368,0.1,0.6123081410458825,0.3014852209474664,0.1015101754031873,0.0236644600429722,0.0,3.0200191061144728,0.0050125313283208
bartx,0.4489795918367346,0.5789473684210527,0.3666666666666666,0.1702127659574468,0.2222222222222222,0.1379310344827586,0.326530612244898,0.4210526315789473,0.2666666666666666,0.3603759243211538,0.3001894297438065,0.2198356934992522,0.1569868191262253,0.1794871794871795,5.388195414275814,0.0213815789473684
bartx,0.4827586206896551,0.7,0.3684210526315789,0.3703703703703704,0.5555555555555556,0.2777777777777778,0.4827586206896551,0.7,0.3684210526315789,0.2622444083188109,0.2325993882479888,0.2076780252214186,0.187775547804366,0.1739130434782608,6.6858944422792685,0.0473684210526315
