model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,bleu1,bleu2,bleu3,bleu4,jaccard,perplexity,cosine_similarity
pegasus,0.1259259259259259,1.0,0.067193675889328,0.1194029850746268,1.0,0.0634920634920634,0.1259259259259259,1.0,0.067193675889328,1.61426039915064e-06,1.61426039915064e-06,1.61426039915064e-06,1.61426039915064e-06,0.1287878787878787,2740166.9626039905,0.0156395891690009
pegasus,0.0460282108389012,1.0,0.0235562310030395,0.0446096654275093,1.0,0.0228136882129277,0.0460282108389012,1.0,0.0235562310030395,2.092686919762321e-20,2.092686919762321e-20,2.092686919762321e-20,2.092686919762321e-20,0.0466101694915254,3.879497160884493e+20,0.0239754194286667
pegasus,0.2276923076923076,1.0,0.1284722222222222,0.2229102167182662,1.0,0.1254355400696864,0.2276923076923076,1.0,0.1284722222222222,0.0012274331148763,0.0012274331148763,0.0012274331148763,0.0012274331148763,0.2,2214.3245727960325,0.0115694642010431
pegasus,0.1588235294117647,1.0,0.0862619808306709,0.1538461538461538,1.0,0.0833333333333333,0.1588235294117647,1.0,0.0862619808306709,7.016184716504154e-05,7.016184716504154e-05,7.016184716504154e-05,7.016184716504154e-05,0.1506024096385542,81445.73976019918,0.0121664050235478
pegasus,0.091020910209102,1.0,0.047680412371134,0.0887792848335388,1.0,0.0464516129032258,0.091020910209102,1.0,0.047680412371134,1.4849250331545565e-08,1.4849250331545565e-08,1.4849250331545565e-08,1.4849250331545565e-08,0.0892857142857142,821231654.8847225,0.0083670715249662
pegasus,0.0938215102974828,1.0,0.04921968787515,0.091743119266055,1.0,0.048076923076923,0.0938215102974828,1.0,0.04921968787515,2.3124558185592128e-09,2.3124558185592128e-09,2.3124558185592128e-09,2.3124558185592128e-09,0.0902612826603325,862201879.3589524,0.0109718112289337
pegasus,0.1519756838905775,1.0,0.0822368421052631,0.146788990825688,1.0,0.0792079207920792,0.1519756838905775,1.0,0.0822368421052631,2.5361494949683764e-05,2.5361494949683764e-05,2.5361494949683764e-05,2.5361494949683764e-05,0.1147540983606557,169396.94046033398,0.0140394205571044
pegasus,0.0549450549450549,1.0,0.0282485875706214,0.052863436123348,1.0,0.0271493212669683,0.0549450549450549,1.0,0.0282485875706214,1.1607548341157712e-15,1.1607548341157712e-15,1.1607548341157712e-15,1.1607548341157712e-15,0.0558252427184466,1.810170646722639e+16,0.0082519798818015
pegasus,0.149618320610687,1.0,0.0808580858085808,0.1470137825421133,1.0,0.0793388429752066,0.149618320610687,1.0,0.0808580858085808,1.540515936720632e-05,1.540515936720632e-05,1.540515936720632e-05,1.5300362364708317e-05,0.1275362318840579,308136.4157994291,0.0073343671555653
pegasus,0.0431535269709543,1.0,0.0220525869380831,0.0415627597672485,1.0,0.0212224108658743,0.0431535269709543,1.0,0.0220525869380831,5.132092531501513e-23,5.132092531501513e-23,5.132092531501513e-23,5.132092531501513e-23,0.0352760736196319,9.54474219908003e+20,0.0081455169034786
