model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,bleu1,bleu2,bleu3,bleu4,jaccard,perplexity,cosine_similarity
pegasus,0.0127706829539144,1.0,0.0064263760827046,0.0122222222222222,1.0,0.0061486864169927,0.0127706829539144,1.0,0.0064263760827046,3.809408484398744e-64,3.809408484398744e-64,3.809408484398744e-64,3.809408484398744e-64,0.0150435471100554,3.892048198372953e+79,0.0066357553888721
pegasus,0.0124095139607032,1.0,0.0062434963579604,0.0103626943005181,1.0,0.0052083333333333,0.0124095139607032,1.0,0.0062434963579604,9.520019510957636e-65,9.520019510957636e-65,9.520019510957636e-65,9.520019510957636e-65,0.0121212121212121,2.976893607011061e+68,0.0211416490486257
pegasus,0.0270168855534709,1.0,0.0136934195511601,0.0262861434472399,1.0,0.0133181126331811,0.0270168855534709,1.0,0.0136934195511601,2.172862157567327e-35,2.172862157567327e-35,2.172862157567327e-35,2.172862157567327e-35,0.0309734513274336,3.055441792398628e+29,0.0065987155663608
pegasus,0.1283018867924528,1.0,0.0685483870967741,0.1216730038022813,1.0,0.0647773279352226,0.1283018867924528,1.0,0.0685483870967741,1.676270113943143e-08,1.676270113943143e-08,1.676270113943143e-08,1.676270113943143e-08,0.0946745562130177,2391664.2009986816,0.0179830997219328
pegasus,0.2790697674418604,1.0,0.1621621621621621,0.2705882352941177,1.0,0.1564625850340136,0.2790697674418604,1.0,0.1621621621621621,0.0044771924060554,0.0044771924060554,0.0044771924060554,0.0044771924060554,0.1785714285714285,459.63595896366576,0.013259327782917
pegasus,0.2346938775510203,1.0,0.1329479768786127,0.2268041237113402,1.0,0.127906976744186,0.2346938775510203,1.0,0.1329479768786127,0.0012309119026734,0.0012309119026734,0.0012309119026734,0.0012309119026734,0.1935483870967742,1096.6331584284585,0.0125812505948177
pegasus,0.0226507499234771,1.0,0.0114551083591331,0.0220520673813169,1.0,0.0111489625270981,0.0226507499234771,1.0,0.0114551083591331,7.628306140904187e-38,7.628306140904187e-38,7.593788918547155e-38,7.558957903259604e-38,0.0249266862170087,6.076030225056872e+37,0.0089297220448574
pegasus,0.3150684931506849,1.0,0.1869918699186991,0.3103448275862069,1.0,0.1836734693877551,0.3150684931506849,1.0,0.1869918699186991,0.0111089965382423,0.0111089965382423,0.0111089965382423,0.0111089965382423,0.2298136645962732,207.1272488898345,0.0126556490071827
pegasus,0.1493975903614458,1.0,0.0807291666666666,0.1452784503631961,1.0,0.0783289817232376,0.1493975903614458,1.0,0.0807291666666666,3.294224382515597e-05,3.294224382515597e-05,3.294224382515597e-05,3.294224382515597e-05,0.128440366972477,234841.63366745217,0.0119700954633745
pegasus,0.3046875,1.0,0.1797235023041474,0.2992125984251968,1.0,0.1759259259259259,0.3046875,1.0,0.1797235023041474,0.0087415354716713,0.0087415354716713,0.0087415354716713,0.0087415354716713,0.2348993288590604,238.33665965581147,0.0119108228449811
