model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,bleu1,bleu2,bleu3,bleu4,jaccard,perplexity,cosine_similarity
pegasus,0.068649885583524,1.0,0.0355450236966824,0.064367816091954,1.0,0.0332541567695962,0.068649885583524,1.0,0.0355450236966824,1.752868649351351e-12,1.752868649351351e-12,1.752868649351351e-12,1.752868649351351e-12,0.0612244897959183,1036288469703.3728,0.0125301204819277
pegasus,0.3555555555555555,1.0,0.2162162162162162,0.3409090909090909,1.0,0.2054794520547945,0.3555555555555555,1.0,0.2162162162162162,0.0227941808836123,0.0227941808836123,0.0227941808836123,0.0227941808836123,0.2096774193548387,102.00277308269968,0.0320945945945945
pegasus,0.1043478260869565,1.0,0.055045871559633,0.0991253644314868,1.0,0.0521472392638036,0.1043478260869565,1.0,0.055045871559633,1.3508099109656685e-07,1.3508099109656685e-07,1.3508099109656685e-07,1.3508099109656685e-07,0.0808080808080808,65659969.13733051,0.0145747599451303
pegasus,0.1271676300578034,1.0,0.0679012345679012,0.1169590643274853,1.0,0.062111801242236,0.1271676300578034,1.0,0.0679012345679012,2.687109340809984e-07,2.687109340809984e-07,2.687109340809984e-07,2.687109340809984e-07,0.081081081081081,7275331.958389593,0.0253164556962025
pegasus,0.1351981351981352,1.0,0.0725,0.1311475409836065,1.0,0.0701754385964912,0.1351981351981352,1.0,0.0725,1.3664861406475045e-06,1.3664861406475045e-06,1.3664861406475045e-06,1.3664861406475045e-06,0.1023622047244094,610130.7585328198,0.0114898506319417
pegasus,0.625,1.0,0.4545454545454545,0.6153846153846153,1.0,0.4444444444444444,0.625,1.0,0.4545454545454545,0.2859899635813097,0.2859899635813097,0.2859899635813097,0.2859899635813097,0.5111111111111111,8.331137487687693,0.0271698113207547
pegasus,0.0906515580736543,1.0,0.0474777448071216,0.0854700854700854,1.0,0.0446428571428571,0.0906515580736543,1.0,0.0474777448071216,6.415279094145277e-09,6.415279094145277e-09,6.415279094145277e-09,6.415279094145277e-09,0.0744186046511627,1163850800.761265,0.0093562874251497
pegasus,0.074074074074074,1.0,0.0384615384615384,0.0702479338842975,1.0,0.0364025695931477,0.074074074074074,1.0,0.0384615384615384,1.1330918299650684e-10,1.1330918299650684e-10,1.1330918299650684e-10,1.1330918299650684e-10,0.0641509433962264,352471390469.9803,0.0104112441436751
pegasus,0.0909090909090909,1.0,0.0476190476190476,0.0885416666666666,1.0,0.0463215258855585,0.0909090909090909,1.0,0.0476190476190476,1.767081635984272e-08,1.767081635984272e-08,1.767081635984272e-08,1.767081635984272e-08,0.0665024630541872,2417647038.6802297,0.0117870409872484
pegasus,0.0220858895705521,1.0,0.0111662531017369,0.0208845208845208,1.0,0.010552451893234,0.0220858895705521,1.0,0.0111662531017369,2.9106479321842187e-37,2.9106479321842187e-37,2.9106479321842187e-37,2.9106479321842187e-37,0.021091811414392,5.747678324756245e+37,0.0095846645367412
pegasus,0.1771217712177121,1.0,0.097165991902834,0.1710037174721189,1.0,0.0934959349593495,0.1771217712177121,1.0,0.097165991902834,0.0002027867335721,0.0002027867335721,0.0002027867335721,0.0002027867335721,0.1345029239766081,35534.55454684254,0.0110048710084791
pegasus,0.0237388724035608,1.0,0.012012012012012,0.0218037661050545,1.0,0.0110220440881763,0.0237388724035608,1.0,0.012012012012012,1.7604245162562568e-33,1.7604245162562568e-33,1.7604245162562568e-33,1.7604245162562568e-33,0.021015761821366,3.1884080399968143e+35,0.0146109412164458
pegasus,0.086286594761171,1.0,0.0450885668276972,0.0834621329211746,1.0,0.0435483870967741,0.086286594761171,1.0,0.0450885668276972,4.1397467087109885e-11,4.1397467087109885e-11,4.1397467087109885e-11,4.1397467087109885e-11,0.0664739884393063,12755530372.734957,0.0136696176077146
pegasus,0.1199226305609284,1.0,0.0637860082304526,0.116504854368932,1.0,0.0618556701030927,0.1199226305609284,1.0,0.0637860082304526,2.68822780461936e-07,2.68822780461936e-07,2.68822780461936e-07,2.68822780461936e-07,0.1062271062271062,4513487.278451626,0.0098471986417657
pegasus,0.3736263736263736,1.0,0.2297297297297297,0.3595505617977528,1.0,0.2191780821917808,0.3736263736263736,1.0,0.2297297297297297,0.0636270247692796,0.0636270247692796,0.0636270247692796,0.0636270247692796,0.3018867924528302,54.59815003314424,0.0250865051903114
